year,quarter,market,log_total_leased_sf,log_overall_rent,availability_proportion,avg_occupancy_proportion,unemployment_rate,z_log_total_leased_sf,z_log_overall_rent,z_availability_proportion,z_avg_occupancy_proportion,z_unemployment_rate,trend_score
2021,Q1,Northern New Jersey,14.100797013215198,3.4048243788151753,0.236571819,0.347857143,7.266666666666667,0.6354185550721863,-0.5590028205609024,0.3194274369441062,-0.5708069195620376,0.8459604495760141,0.13419934029387331
2021,Q1,Northern Virginia,14.036334621344958,3.576472896636352,0.2283890625,0.386923077,4.666666666666667,0.5546151053387909,-0.04354025190345501,0.15763310617103474,-0.35329242453297305,-0.17360281472548958,0.028362544069581597
2021,Q1,Orange County,13.909444336417248,3.66079499581304,0.2130027375,0.196923077,8.566666666666666,0.3955584451321455,0.20968002863217575,-0.14659446756062594,-1.4111899281616396,1.355742081726766,0.08063923195376435
2021,Q1,Philadelphia,12.920146821048007,3.4028237370955723,0.1979400455,0.234615385,6.86031746031746,-0.844523558269535,-0.5650107717674732,-0.4444229770342856,-1.201323620060572,0.6866147867791977,-0.4737332280705336
2021,Q1,Phoenix,13.243846226967202,3.3798081853707425,0.2264177485,0.311538462,6.2,-0.43876714874051,-0.6341267511056033,0.11865511270714675,-0.7730250351672262,0.4276780847343716,-0.25991714751436423
2021,Q1,Raleigh/Durham,13.00409997639098,3.3719477983008583,0.272473407,0.271538462,5.5,-0.739288484439647,-0.6577315882525535,1.029294998584311,-0.9957402990890509,0.15318028280704357,-0.24205701807797939
2021,Q1,Salt Lake City,12.371443005832376,3.203858090276551,0.126905946,0.413846154,3.2333333333333334,-1.532322441695197,-1.162507008179892,-1.848951462107778,-0.20338791954190785,-0.7356697424814469,-1.0965677148012445
2021,Q1,San Diego,12.658322734166934,3.66079499581304,0.2040499065,0.269285714,8.566666666666666,-1.1727194075001015,0.20968002863217575,-0.3236151695904874,-1.0082833332232848,1.355742081726766,-0.18783915999098638
2021,Q1,San Francisco,12.41206596882514,4.287880306668725,0.2467307385,0.120769231,8.566666666666666,-1.4814016574522724,2.0928247781707374,0.5202956384945259,-1.8352055259254392,1.355742081726766,0.13045106300286355
2021,Q1,Seattle,13.865442926712484,3.677868435993365,0.1795226915,0.282307692,6.2,0.34040278624138576,0.26095177535554775,-0.8085818598069492,-0.9357785015469301,0.4276780847343716,-0.14306554300451485
2021,Q1,South Bay/San Jose,12.515236082468858,3.398661867293945,0.29325322249999997,0.151538462,8.566666666666666,-1.352078173635849,-0.5775089169632256,1.4401658759482399,-1.663886090854524,1.355742081726766,-0.15951304475571854
2021,Q1,South Florida,12.13651354233573,3.6598441074581087,0.206725025,0.374615385,5.633333333333334,-1.8268059466317943,0.2068244994370444,-0.27072113474463005,-0.4218201963341861,0.20546557841224908,-0.4214114399722634
2021,Q1,Southern Maryland,12.797278458477948,4.301243930572596,0.201831134,0.241538462,6.2,-0.9985387486884606,2.1329559018850577,-0.3674860597697557,-1.1627767470304191,0.4276780847343716,0.006366486226158774
2021,Q1,Tampa,13.195026305985316,3.3310043702953527,0.1872476415,0.718571429,5.633333333333334,-0.49996279967119417,-0.7806851962257151,-0.6558395515755555,1.4932863315899811,0.20546557841224908,-0.04754712749404691
2021,Q1,Washington D.C.,13.682467046306476,4.290853303574401,0.0935509365,0.192307692,7.133333333333333,0.11104296998491804,2.1017527237251925,-2.5084665582715147,-1.4368878453710352,0.7936751539708086,-0.18777671119232614
2021,Q2,Atlanta,12.941098062590363,3.419299436025721,0.252537597,0.469230769,4.133333333333333,-0.8182612285032459,-0.5155340492256055,0.6351123002027685,0.10498705913143302,-0.3827439971463112,-0.1952879831081922
2021,Q2,Austin,13.67775884372596,3.8187768505780326,0.2150690445,0.436153846,6,0.10514124962500285,0.6841014433470314,-0.10573821597392513,-0.07918133176023856,0.34925014132656357,0.1907146573128868
2021,Q2,Baltimore,12.944121487441318,3.2393967929193996,0.1740899515,0.453076923,5.766666666666667,-0.8144713728854367,-1.055783855637902,-0.9160012279091401,0.015044357250370448,0.2577508740174542,-0.5026922450329309
2021,Q2,Boston,14.710746791278302,3.6772518434505974,0.16379601049999998,0.473846154,5.833333333333333,1.399989102358554,0.2591001405150933,-1.1195391549038498,0.13068497634082893,0.2838935218200568,0.19082571722613664
2021,Q2,Charlotte,12.967772934228677,3.4462329560136067,0.1605570175,0.557692308,5.2,-0.7848243424827892,-0.4346523639528798,-1.1835824519045193,0.5975304342643275,0.035538367695331675,-0.35399807127610583
2021,Q2,Chicago,13.84969167055916,3.2265261964058594,0.197417376,0.236153846,6.533333333333333,0.32065862537647455,-1.0944344121544147,-0.45475750940953036,-1.1927576513693612,0.5583913237473848,-0.3725799247618894
2021,Q2,Chicago Suburbs,13.20249715785369,3.2312715032225734,0.3060710295,0.347857143,6.533333333333333,-0.490598105220715,-1.0801841985676048,1.6936071833540502,-0.5708069195620376,0.5583913237473848,0.022081856750215522
2021,Q2,Dallas/Ft Worth,14.056292828385724,3.68113922316476,0.30546652100000005,0.440769231,6,0.5796326687986373,0.2707739886685427,1.6816544815714514,-0.05348341455084296,0.34925014132656357,0.5655655731628704
2021,Q2,Denver,13.347594348541064,3.057837909186677,0.25017520050000003,0.461538462,6,-0.3087191334046418,-1.6010073726212908,0.5884015908301821,0.06215720453961552,0.34925014132656357,-0.1819835138659143
2021,Q2,Detroit,13.05865011564654,3.0589853612195883,0.2158274395,0.418461538,6.2,-0.6709100189902254,-1.597561560331133,-0.09074277874117322,-0.1776900079003937,0.4276780847343716,-0.42184525624571073
2021,Q2,Houston,13.728364262782684,3.397421585306326,0.30546652100000005,0.426153846,6,0.16857501800298375,-0.5812334987266612,1.6816544815714514,-0.13486014774069474,0.34925014132656357,0.29667719888672855
2021,Q2,Los Angeles,14.537011932020746,3.84888400008466,0.236177096,0.243846154,8,1.1822128833933154,0.774513576330362,0.31162273890308095,-1.1499277912096622,1.1335295754046435,0.4503901965643479
2021,Q2,Manhattan,15.076029655489206,4.33808520150489,0.1844696645,0.174615385,7.633333333333334,1.8578702746264268,2.2435906827058796,-0.7107673658906933,-1.5353965159433087,0.989745012490329,0.5690084175977267
2021,Q2,Nashville,13.136031541019731,3.454412940265453,0.1919342335,0.596153846,4.833333333333333,-0.573912592521354,-0.41008777261497537,-0.563173465734381,0.8116797239270593,-0.10824619521898315,-0.16874806043252683
2021,Q2,Northern New Jersey,14.16952306074996,3.4106147493935945,0.242183768,0.238461538,7.133333333333334,0.7215664866991823,-0.5416142678969058,0.43039023203493026,-1.1799086955486042,0.793675153970809,0.04482178185188231
2021,Q2,Northern Virginia,14.508558233573766,3.571879053743645,0.2342629845,0.42,4.2,1.146546242341306,-0.057335617500205785,0.2737757873082801,-0.16912403364130144,-0.35660134934370824,0.16745220583287412
2021,Q2,Orange County,13.44927577834778,3.2265261964058594,0.195278896,0.232307692,8,-0.18126171111808442,-1.0944344121544147,-0.4970408084997083,-1.2141725814492106,1.1335295754046435,-0.3706759875633549
2021,Q2,Philadelphia,13.443138775004709,3.414795095952196,0.205471517,0.271538462,6.3822222222222225,-0.18895442972126142,-0.5290606367771776,-0.29550624083677557,-0.9957402990890509,0.4991346553948189,-0.3020253902058893
2021,Q2,Phoenix,13.565236017384116,3.370019722338288,0.2344874315,0.458461538,5.533333333333333,-0.035905836565577436,-0.6635216236157986,0.27821368695237025,0.045025256021430725,0.16625160670834488,-0.04198738209984603
2021,Q2,Raleigh/Durham,13.506953443385031,3.423235067522968,0.30546652100000005,0.321538462,5.2,-0.1089628997900981,-0.5037153003857603,1.6816544815714514,-0.7173462191867701,0.035538367695331675,0.0774336859808309
2021,Q2,Salt Lake City,12.30775339916047,3.232224409960774,0.13729663949999998,0.41,2.9,-1.612157207082315,-1.077322608143179,-1.6435004871092427,-0.22480284962175762,-0.8663829814944602,-1.084833226690191
2021,Q2,San Diego,13.264454778395828,3.64903773573682,0.207182128,0.196428571,8,-0.412934380189303,0.17437283486091515,-0.2616830222235791,-1.4139432790191626,1.1335295754046435,-0.15613165423329722
2021,Q2,San Francisco,13.669047915960345,4.290853303574401,0.2727671195,0.158461538,8,0.09422212308596717,2.1017527237251925,1.035102456911732,-1.625339223392253,1.1335295754046435,0.5478535311470565
2021,Q2,Seattle,13.341273982428898,3.706902730922196,0.1920112035,0.477692308,5.533333333333333,-0.31664169678809523,0.34814211310588433,-0.561651569092387,0.1520999064206784,0.16625160670834488,-0.04235992792911493
2021,Q2,South Bay/San Jose,13.82895872464691,4.347178024852587,0.297603028,0.186153846,8,0.2946699286458594,2.2708965408551207,1.5261728187022532,-1.4711517312716418,1.1335295754046435,0.750823426467247
2021,Q2,South Florida,13.582315408169505,3.665571940031588,0.20045304,0.429166667,5,-0.01449686220449249,0.2240252497181586,-0.3947345543904113,-0.11808511713658937,-0.04288957571247638,-0.06923617194516218
2021,Q2,Southern Maryland,12.646277287442237,4.250605188831,0.2339689275,0.333076923,5.766666666666667,-1.1878183453566826,1.9808871498618228,0.2679615173218599,-0.653101434515103,0.2577508740174542,0.13313595226587024
2021,Q2,Tampa,12.867680138189405,3.347842695644999,0.1973158155,0.623846154,5,-0.9102904162473926,-0.7301195021737525,-0.4567656240504195,0.9658672160476707,-0.04288957571247638,-0.23483958042727407
2021,Q2,Washington D.C.,14.44424774246028,3.820028891415209,0.297603028,0.238461538,7.166666666666666,1.0659331998330666,0.68786133707747,1.5261728187022532,-1.1799086955486042,0.8067464778721098,0.581361027587259
2021,Q3,Atlanta,14.02055856808136,3.4337579469173156,0.255567478,0.382857143,3.7,0.5348398613571124,-0.4721149666856246,0.695020910304639,-0.375931063630441,-0.5526712078632282,-0.03417129330350849
2021,Q3,Austin,13.857394068876594,3.833780268102261,0.2020483905,0.477692308,5.333333333333333,0.3303135627316104,0.7291568870749858,-0.3631903349704656,0.1520999064206784,0.08782366330053681,0.18724073691146917
2021,Q3,Baltimore,13.32960678880338,3.2372347921571873,0.173755965,0.482307692,5,-0.331266495314763,-1.0622763699950042,-0.9226050077301258,0.17779781806219255,-0.04288957571247638,-0.43624792613803537
2021,Q3,Boston,14.663641071599526,3.676107018980343,0.162274558,0.596153846,4.977777777777778,1.340942198547084,0.2556622188272755,-1.149622219093834,0.8116797239270593,-0.051603791646677236,0.2414116261121815
2021,Q3,Charlotte,12.941908078068083,3.438994738092924,0.1687686725,0.48,4.661538461538462,-0.8172458760932861,-0.45638881964301475,-1.021216722793022,0.16494886224143532,-0.1756137876333821,-0.46110326878425395
2021,Q3,Chicago,14.486756139928206,3.4447818089891067,0.190179168,0.294615385,5.866666666666667,1.119217371555407,-0.4390101759645609,-0.5978756651748023,-0.8672507241778352,0.2969648457213584,-0.09759086960808659
2021,Q3,Chicago Suburbs,13.69543903070739,3.2252134985206182,0.3085864655,0.261538462,5.866666666666667,0.1273033205408151,-1.0983764597315604,1.7433438807887716,-1.051419115069507,0.2969648457213584,0.0035632944499755514
2021,Q3,Dallas/Ft Worth,14.507997020297998,3.4106147493935945,0.266227563,0.463076923,5.333333333333333,1.1458427628798316,-0.5416142678969058,0.90579845434607,0.07072317323082632,0.08782366330053681,0.3337147571720718
2021,Q3,Denver,13.815877490636248,3.6652399644012017,0.234678944,0.4275,5.266666666666667,0.2782726339727272,0.2230283228973346,0.2820003860643598,-0.1273649216559593,0.06168101549793424,0.1435234873552793
2021,Q3,Detroit,13.141322511805477,3.060674979716539,0.2253817435,0.458461538,5.733333333333333,-0.5672803736488763,-1.5924876156123284,0.09817060535897472,0.045025256021430725,0.24467955011615292,-0.35437851555292926
2021,Q3,Houston,13.893329564276334,3.400614062898174,0.30590881400000003,0.472307692,5.333333333333333,0.37535861787046626,-0.5716464500252587,1.6903997619596203,0.12211900208173637,0.08782366330053681,0.3408109190374202
2021,Q3,Los Angeles,14.517319120227343,3.858394546876318,0.2384123075,0.287692308,6.966666666666667,1.1575279922235837,0.8030738630184899,0.3558186707725889,-0.905797597207988,0.7283185344643022,0.4277882926541953
2021,Q3,Manhattan,15.520041899441225,4.331396085227641,0.1843297605,0.232307692,6.7,2.4144385308495173,2.223503185871732,-0.7135336310303777,-1.2141725814492106,0.6237479432538916,0.6667966894991105
2021,Q3,Nashville,12.13957487297909,3.4666727391439887,0.18354988100000005,0.788571429,4.166666666666667,-1.8229685761963956,-0.373271448761033,-0.7289538725817581,1.8830380434531737,-0.3696726732450095,-0.28236570546620454
2021,Q3,Northern New Jersey,13.795261931225127,3.4245206193629816,0.236607973,0.436923077,6.666666666666667,0.25243108093269173,-0.4998547727097451,0.32014229534601163,-0.07489834463069243,0.6106766193525903,0.12169937565817122
2021,Q3,Northern Virginia,14.330501295588135,3.5789645819902134,0.2347186635,0.788571429,3.533333333333333,0.9233523083159317,-0.03605769074248122,0.28278574365396203,1.8830380434531737,-0.6180278273697349,0.4870181154621703
2021,Q3,Orange County,13.609359316150831,3.227152395369644,0.270384739,0.392307692,6.966666666666667,0.01940260996468301,-1.092553929115818,0.9879966119994074,-0.32331152576191274,0.7283185344643022,0.06397046031013237
2021,Q3,Philadelphia,13.364127681405398,3.4239682861895906,0.206204793,0.319230769,5.625,-0.28799464130515634,-0.5015134358891583,-0.28100747141940924,-0.7301951805754088,0.20219774743692356,-0.31970259635044185
2021,Q3,Phoenix,13.793051224748057,3.367362734989664,0.2339689275,0.396842105,4.633333333333333,0.2496599657985398,-0.6715005886601618,0.2679615173218599,-0.2980644510612739,-0.18667413862679122,-0.12772353904556544
2021,Q3,Raleigh/Durham,13.312720892555046,3.3949829201675192,0.27369269399999996,0.372857143,4.733333333333333,-0.3524329247493421,-0.588556839542539,1.0534034667008068,-0.43160987961089714,-0.147460166922887,-0.0933312688249717
2021,Q3,Salt Lake City,11.133464304398764,3.2617913503264813,0.1415652985,0.838571429,2.6,-3.0841257004645417,-0.9885327297235669,-1.559098021240504,2.1614321233554548,-0.9840248966061722,-0.890869844935866
2021,Q3,San Diego,13.641833132781914,3.6459675274665617,0.200506238,0.333076923,6.966666666666667,0.060108459277304654,0.16515296240649924,-0.39368269187825333,-0.653101434515103,0.7283185344643022,-0.018640834049050065
2021,Q3,San Francisco,14.187185832294013,4.301243930572596,0.2685116275,0.196923077,6.966666666666667,0.7437067274070552,2.1329559018850577,0.9509603368021876,-1.4111899281616396,0.7283185344643022,0.6289503144793926
2021,Q3,Seattle,13.788721925257676,3.70867807282365,0.1925930435,0.508461538,4.966666666666667,0.24423319953060474,0.3534734862420166,-0.5501470823809709,0.32341933592371164,-0.05596089961377767,0.06300360794031688
2021,Q3,South Bay/San Jose,13.364776080408577,4.428597230518211,0.1883748245,0.233846154,6.966666666666667,-0.2871818747487118,2.515399397175582,-0.633552218554735,-1.2056066071901184,0.7283185344643022,0.22347544622926382
2021,Q3,South Florida,13.254357839556056,3.6661560513378455,0.201831134,0.584615385,4.366666666666666,-0.42559086820239234,0.2257793430137325,-0.3674860597697557,0.7474349392553924,-0.29124472983720184,-0.02222147510804499
2021,Q3,Southern Maryland,12.335639314012589,3.398125723279398,0.1795226915,0.559230769,5,-1.5772022813706117,-0.57911896390343,-0.8085818598069492,0.6060964029555383,-0.04288957571247638,-0.4803392555675858
2021,Q3,Tampa,13.74344833798574,3.342327176248526,0.19682295,0.546923077,4.366666666666666,0.1874828691869482,-0.7466826734243646,-0.4665108540024087,0.537568631154325,-0.29124472983720184,-0.1558773513845404
2021,Q3,Washington D.C.,14.78653300607249,4.428597230518211,0.296679868,0.283076923,6.8999999999999995,1.4949869362883503,2.515399397175582,1.5079195498439577,-0.931495514417384,0.7021758866616993,1.0577972511104412
2021,Q4,Atlanta,14.318051558815034,3.441674329780747,0.251794185,0.410769231,3.3,0.9077465938775923,-0.4483419734954863,0.6204131157618444,-0.2205198624922112,-0.7095270946788443,0.029954155794578968
2021,Q4,Austin,14.531020810572478,3.8165600401327127,0.2051055275,0.495384615,4.666666666666667,1.1747030273866335,0.6774443348506928,-0.30274280301756035,0.2506085769929518,-0.17360281472548958,0.3252820642974456
2021,Q4,Baltimore,12.75790104747407,3.237674394149146,0.168286367,0.41,3.933333333333333,-1.0478982365754133,-1.060956239912681,-1.0307531541411468,-0.22480284962175762,-0.46117194055411903,-0.7651164841610235
2021,Q4,Boston,14.53684035153316,3.713764471851787,0.15798795100000002,0.504285714,4.1567567567567565,1.181997807673943,0.36874800385242507,-1.234379563498762,0.3001688423174341,-0.3735587425129642,0.0485952695664152
2021,Q4,Charlotte,12.398880693048264,3.44913237901081,0.163549584,0.506923077,4.022222222222222,-1.4979293682235748,-0.42594536173268077,-1.124411646301125,0.3148533672325008,-0.42631507681731545,-0.631949617168439
2021,Q4,Chicago,14.592537843193623,3.4419863916384266,0.1882373175,0.303846154,5,1.251814476542233,-0.4474048479742099,-0.6362710887840537,-0.8158548953269255,-0.04288957571247638,-0.1381211862510865
2021,Q4,Chicago Suburbs,13.426439332802516,3.2289164193702553,0.31383203049999997,0.34,5,-0.20988713946738452,-1.0872565437723811,1.8470623134100572,-0.6145545614849502,-0.04288957571247638,-0.02150510140542701
2021,Q4,Dallas/Ft Worth,14.442274316603283,3.3993843875143517,0.21147314,0.456923077,4.666666666666667,1.06345951537284,-0.5753391800296048,-0.17683857953739862,0.03645928733021992,-0.17360281472548958,0.034827645682113356
2021,Q4,Denver,13.934160773067406,3.2432392449391965,0.205059955,0.546923077,4.4,0.4265404377096142,-1.0442449258923454,-0.3036438896060659,0.537568631154325,-0.2781734059359002,-0.13239063051407446
2021,Q4,Detroit,12.771843736374612,3.0726798395993304,0.2180115145,0.557692308,4.8,-1.0304211103156378,-1.556436876636516,-0.04755794817910073,0.5975304342643275,-0.12131751912028443,-0.4316406039974423
2021,Q4,Houston,13.989752058850016,3.4065178292795117,0.3012021285,0.476923077,4.666666666666667,0.4962239777711133,-0.553917368397835,1.597336375479548,0.14781691929113197,-0.17360281472548958,0.3027714178836937
2021,Q4,Los Angeles,14.556241937714876,3.862496042789374,0.238248258,0.321538462,5.766666666666667,1.2063176482553821,0.8153907046989076,0.35257498643881224,-0.7173462191867701,0.2577508740174542,0.3829375988447572
2021,Q4,Manhattan,15.82150360229676,4.343788300798028,0.185375481,0.297692308,5.666666666666667,2.7923200342579686,2.260717158647911,-0.6928570230348711,-0.8501187812275319,0.21853690231355036,0.7457196581914054
2021,Q4,Nashville,11.922515387655343,3.4523303561324883,0.195054812,0.82,3.6333333333333337,-2.0950521074252646,-0.4163417978768867,-0.5014715306917905,2.0580286055769434,-0.5788138556658308,-0.30673013721656583
2021,Q4,Northern New Jersey,14.356092051931284,3.42659592226248,0.2355430855,0.443846154,5.766666666666667,0.9554302584791161,-0.4936226130797263,0.29908670602093407,-0.03635147160053961,0.2577508740174542,0.1964587507674477
2021,Q4,Northern Virginia,14.372495459579833,3.590469611740291,0.233278321,0.41,3,0.9759918896400253,-0.0015079476818761182,0.2543064346495315,-0.22480284962175762,-0.8271690097905562,0.03536370343907337
2021,Q4,Orange County,13.867949296080608,3.6515504096866422,0.16379601049999998,0.785714286,5.766666666666667,0.3435445140826083,0.18191842502862773,-1.1195391549038498,1.8671298095204891,0.2577508740174542,0.3061608935490659
2021,Q4,Philadelphia,14.171185802369903,3.4149559200662565,0.2074796605,0.343846154,4.77536231884058,0.7236507292320564,-0.5285776800235288,-0.2558000325830173,-0.5931396314051007,-0.1309789324386374,-0.15696910944364556
2021,Q4,Phoenix,13.322955342494598,3.373929646111874,0.2385970165,0.382857143,3.9,-0.33960406691073947,-0.6517800753800763,0.359470847034068,-0.375931063630441,-0.4742432644554203,-0.29641752466852184
2021,Q4,Raleigh/Durham,12.664158666350549,3.653048205649751,0.27403694700000003,0.603846154,4.1,-1.1654040808551411,0.1864163243654176,1.0602102418690076,0.8545095840867584,-0.39581532104761247,0.10798334968368599
2021,Q4,Salt Lake City,11.978349875579791,3.2639501571153535,0.142983093,0.82,2.3,-2.025063714076865,-0.9820498069069159,-1.5310645447095521,2.0580286055769434,-1.1016668117178843,-0.7163632543668548
2021,Q4,San Diego,13.575442084784948,3.661326825392402,0.188638659,0.458461538,5.766666666666667,-0.02311255616948526,0.21127711927149834,-0.6283355258226044,0.045025256021430725,0.2577508740174542,-0.02747896653634128
2021,Q4,San Francisco,14.147510666654616,4.29783295465413,0.271275143,0.238461538,5.766666666666667,0.6939740048164879,2.1227127000742896,1.0056022097338222,-1.1799086955486042,0.2577508740174542,0.58002621861869
2021,Q4,Seattle,14.007897950491609,3.706527583223245,0.193368968,0.559230769,4.266666666666667,0.5189698083335381,0.34701554004261675,-0.5348050414430632,0.6060964029555383,-0.3304587015411057,0.12136360166950487
2021,Q4,South Bay/San Jose,14.364101798282242,3.511005886731798,0.2470606895,0.26,5.766666666666667,0.9654704558386813,-0.2401384720108973,0.5268196260081356,-1.0599850893285994,0.2577508740174542,0.0899834789049549
2021,Q4,South Florida,13.865539002766742,3.7088350013349154,0.1958083555,0.43,3.7666666666666666,0.34052321733920143,0.3539447444535011,-0.48657202020398616,-0.11344521766084527,-0.52652856006062565,-0.0864155672265509
2021,Q4,Southern Maryland,12.727378162876532,3.438994738092924,0.2237283365,0.382857143,3.933333333333333,-1.0861585973802068,-0.45638881964301475,0.06547845827375824,-0.375931063630441,-0.46117194055411903,-0.46283439258680464
2021,Q4,Tampa,13.16748204797736,3.347053211246185,0.201859165,0.402307692,3.7666666666666666,-0.5344894593686758,-0.7324903333425463,-0.3669318141575464,-0.2676327097814566,-0.52652856006062565,-0.4856145753421701
2021,Q4,Washington D.C.,14.954452239844532,3.64903773573682,0.216261006,0.311538462,6.3,1.7054732830047754,0.17437283486091515,-0.08217004390382049,-0.7730250351672262,0.46689205643827547,0.29830861904658384
2022,Q1,Atlanta,13.795298666931116,3.45622995314773,0.245230383,0.328571429,3.066666666666667,0.25247712904983605,-0.404631261020987,0.49062971674258365,-0.678187491647808,-0.8010263619879535,-0.22814765377286578
2022,Q1,Austin,14.241626952763186,3.840442760432497,0.1950195555,0.48,4.1,0.8119485380757565,0.7491644318752377,-0.5021686431896267,0.16494886224143532,-0.39581532104761247,0.16561557359103807
2022,Q1,Baltimore,12.747928803542653,3.2454448425430766,0.1752169865,0.82,3.3,-1.0603984198274312,-1.0376214896940485,-0.8937168212323889,2.0580286055769434,-0.7095270946788443,-0.3286470439711539
2022,Q1,Boston,14.77628237371852,3.6854163943885703,0.150775244,0.41,3.7666666666666666,1.4821377938330575,0.2836183854253493,-1.3769934983173346,-0.22480284962175762,-0.52652856006062565,-0.07251374574826222
2022,Q1,Charlotte,13.285410367453586,3.4797697313505407,0.1802933495,0.506923077,3.6,-0.38666660082314575,-0.33394102324865504,-0.7933439512409403,0.3148533672325008,-0.5918851795671323,-0.3581966775294745
2022,Q1,Chicago,14.178409790764478,3.4447818089891067,0.2728494345,0.296153846,4.666666666666667,0.7327059809250228,-0.4390101759645609,1.0367300380743372,-0.8586847554866245,-0.17360281472548958,0.05962765456453701
2022,Q1,Chicago Suburbs,13.690259077775316,3.275646497235028,0.3115483435,0.458461538,4.666666666666667,0.12081026227498493,-0.9469255564996998,1.8019078951085767,0.045025256021430725,-0.17360281472548958,0.1694430084359606
2022,Q1,Dallas/Ft Worth,14.169012673803104,3.4523303561324883,0.2006986265,0.43,4.1,0.7209267179160473,-0.4163417978768867,-0.3898786719729885,-0.11344521766084527,-0.39581532104761247,-0.11891085812845711
2022,Q1,Denver,14.112725795059578,3.201104487944125,0.236183371,0.376315789,3.6333333333333337,0.6503712537881027,-1.170776109185542,0.31174681193710085,-0.41235254819334305,-0.5788138556658308,-0.23996488946390246
2022,Q1,Detroit,12.531855814213444,3.0792907407726946,0.220549015,0.546923077,4.3,-1.3312453807523739,-1.5365842607024074,0.0026150216793854267,0.537568631154325,-0.3173873776398044,-0.5290066732521751
2022,Q1,Houston,13.943589739260458,3.4138854525717877,0.296679868,0.469230769,4.1,0.43835962365220005,-0.5317923068165084,1.5079195498439577,0.10498705913143302,-0.39581532104761247,0.224731720952694
2022,Q1,Los Angeles,14.612729423997116,3.862053321839107,0.2470606895,0.328461538,4.8,1.2771245734399261,0.8140612083471774,0.5268196260081356,-0.678799351724499,-0.12131751912028443,0.36357770739009115
2022,Q1,Manhattan,15.60697498367127,4.360642194819106,0.189869438,0.282307692,4.866666666666666,2.523408938213419,2.311329605607901,-0.6039998310436443,-0.9357785015469301,-0.09517487131768186,0.6399570679826126
2022,Q1,Nashville,12.187801744542073,3.4588048795931914,0.2024134475,0.506923077,3.3666666666666667,-1.762516311254339,-0.39689872585826436,-0.35597221073457697,0.3148533672325008,-0.6833844468762416,-0.5767836654981842
2022,Q1,Northern New Jersey,14.20998347266892,3.4217506915047595,0.2237283365,0.574615385,4.733333333333333,0.7722835135707147,-0.5081728994662047,0.06547845827375824,0.6917561232749362,-0.147460166922887,0.17477700574606347
2022,Q1,Northern Virginia,14.022122207323893,3.591828306504249,0.239874779,0.511052632,2.7333333333333334,0.5367998793035386,0.0025722290766607833,0.3847355275331672,0.33784624052511747,-0.9317396010009669,0.06604285508750343
2022,Q1,Orange County,13.68203744935549,3.486763269991802,0.16781602150000002,0.597692308,4.8,0.11050447126299007,-0.3129393423848255,-1.040053105252318,0.8202456981861517,-0.12131751912028443,-0.10871195946165726
2022,Q1,Philadelphia,13.915382136933506,3.427146596267324,0.216058243,0.326923077,4.308333333333334,0.40300146348163707,-0.49196893240346506,-0.08617919459656559,-0.6873653204157097,-0.3141195466644789,-0.23532630611971644
2022,Q1,Phoenix,13.695821206441854,3.376450009580844,0.24707161,0.817142857,3.6333333333333337,0.1277823768844148,-0.6442113934936475,0.5270355526325201,2.042120371644259,-0.5788138556658308,0.29478261040034315
2022,Q1,Raleigh/Durham,12.41022500024925,3.4149559200662565,0.245962679,0.346842105,3.6,-1.4837093070362666,-0.5285776800235288,0.5051091090167881,-0.5764585309635545,-0.5918851795671323,-0.5351043177147388
2022,Q1,Salt Lake City,12.789904277367572,3.273782365053896,0.144687835,0.41,2.2,-1.0077822665814453,-0.9525235679162867,-1.4973573714567803,-0.22480284962175762,-1.140880783421788,-0.9646693677996115
2022,Q1,San Diego,14.408873314199411,3.68113922316476,0.1872636185,0.732857143,4.8,1.0215914409734426,0.2707739886685427,-0.6555236448242351,1.5728274956855237,-0.12131751912028443,0.4176703522765979
2022,Q1,San Francisco,13.984363485277898,4.300207536308488,0.276301268,0.238461538,4.8,0.4894694140458673,2.1298435974136853,1.1049817440944991,-1.1799086955486042,-0.12131751912028443,0.48461370817703264
2022,Q1,Seattle,13.681976879622852,3.777182551785575,0.1911407085,0.326923077,3.966666666666667,0.11042854725203292,0.5591932625528218,-0.5788635142316936,-0.6873653204157097,-0.4481006166528176,-0.20894152829907325
2022,Q1,South Bay/San Jose,12.531610317098608,4.33808520150489,0.29095190449999997,0.261538462,4.8,-1.3315531107822847,2.2435906827058796,1.3946628470232043,-1.051419115069507,-0.12131751912028443,0.22679275695140158
2022,Q1,South Florida,12.995770145694015,3.716005615173014,0.1989443025,0.41,3.3333333333333335,-0.7497299067400296,0.37547818426850466,-0.42456621003417094,-0.22480284962175762,-0.6964557707775428,-0.34401531058099927
2022,Q1,Southern Maryland,13.402138270346995,3.5241076143067063,0.27170496,0.582631579,3.3,-0.24034846151304276,-0.2007938261302496,1.0141008072259863,0.7363893423338997,-0.7095270946788443,0.11996415344754986
2022,Q1,Tampa,13.537233453160727,3.365863675632481,0.209539383,0.82,3.3333333333333335,-0.07100698197739358,-0.67600228198459,-0.2150739736485082,2.0580286055769434,-0.6964557707775428,0.07989791943778177
2022,Q1,Washington D.C.,14.338724923380562,4.248151060968703,0.1894662215,0.305384615,5.6,0.9336606055365675,1.9735173743008634,-0.6119724676208368,-0.8072889266357144,0.19239425451094744,0.3360621680183654
